smellId,name,projectName,codeElement,detectorName,details,commit,agglomeratedSmells,metrics.MethodEffectiveLinesOfCode,metrics.NumberOfFinallyStatements,metrics.ExceptionalLOC,metrics.NumberOfCatchStatements,metrics.NumberOfDummyExceptionHandlers,metrics.NumberOfThrowStatements,metrics.NumberOfTryStatements,metrics.NumberOfTryStatementsWithNoCatchAndFinally,metrics.ThrownExceptionTypesCount,metrics.cC,metrics.cDISP,metrics.cINT,metrics.cLOC,metrics.changingClasses,metrics.changingMethods,metrics.classLinesOfCode,metrics.couplingDispersion,metrics.couplingIntensity,metrics.cyclomaticComplexity,metrics.isAbstract,metrics.lCOM,metrics.lCOM2,metrics.lCOM3,metrics.lackOfCohesionOfMethods,metrics.mLOC,metrics.maxCallChain,metrics.maxNesting,metrics.methodLinesOfCode,metrics.nOAM,metrics.nOAV,metrics.numberOfAccessedVariables,metrics.numberOfAccessorMethods,metrics.overrideRatio,metrics.parameterCount,metrics.publicFieldCount,metrics.tCC,metrics.tightClassCohesion,metrics.wMC,metrics.wOC,metrics.weighOfClass,metrics.weightedMethodCount
bytebuddy-321,LongMethod,bytebuddy,net.bytebuddy.description.method.AbstractMethodDescriptionTest.testConstructorIsAccessibleTo,Organic,"MLOC > 30, startingLine: 551, EndingLine: 601",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'MessageChain']",81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75,4,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bytebuddy-865,LongMethod,bytebuddy,net.bytebuddy.description.enumeration.AbstractEnumerationDescriptionTest.testEquals,Organic,"MLOC > 30, startingLine: 74, EndingLine: 97",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75,4,1,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
bytebuddy-885,LongMethod,bytebuddy,net.bytebuddy.asm.AdviceRepeatOnNonDefaultValueTest.data,Organic,"MLOC > 30, startingLine: 21, EndingLine: 133",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-887,LongMethod,bytebuddy,net.bytebuddy.asm.AdviceNoRegularReturnWithinAdviceTest.data,Organic,"MLOC > 30, startingLine: 29, EndingLine: 63",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-920,LongMethod,bytebuddy,net.bytebuddy.asm.AdviceSuppressionTest.data,Organic,"MLOC > 30, startingLine: 21, EndingLine: 65",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-1304,LongMethod,bytebuddy,net.bytebuddy.asm.AdviceRepeatOnDefaultValueTest.data,Organic,"MLOC > 30, startingLine: 22, EndingLine: 134",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-1307,LongMethod,bytebuddy,net.bytebuddy.asm.AdviceSkipOnDefaultValueTest.data,Organic,"MLOC > 30, startingLine: 21, EndingLine: 105",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bytebuddy-1342,LongMethod,bytebuddy,net.bytebuddy.asm.AdviceTypeTest.data,Organic,"MLOC > 30, startingLine: 50, EndingLine: 74",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
bytebuddy-1350,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.BooleanInlineAdvice.enter([boolean, Object, boolean, boolean, Object[], boolean, boolean, boolean, boolean, boolean])",Organic,"MLOC > 30, startingLine: 271, EndingLine: 311",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'LongParameterList']",33,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0,9,0,0,0,0,0,0,1,1,0,0,0,17,0,0,10,0,0,0,0,0,0,0
bytebuddy-1357,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.ByteInlineAdvice.enter([byte, Object, byte, byte, Object[], byte, byte, byte, byte, byte])",Organic,"MLOC > 30, startingLine: 458, EndingLine: 498",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'LongParameterList']",33,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0,9,0,0,0,0,0,0,1,1,0,0,0,18,0,0,10,0,0,0,0,0,0,0
bytebuddy-1364,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.ShortInlineAdvice.enter([short, Object, short, short, Object[], short, short, short, short, short])",Organic,"MLOC > 30, startingLine: 641, EndingLine: 681",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'LongParameterList']",33,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0,9,0,0,0,0,0,0,1,1,0,0,0,18,0,0,10,0,0,0,0,0,0,0
bytebuddy-1371,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.CharacterInlineAdvice.enter([char, Object, char, char, Object[], char, char, char, char, char])",Organic,"MLOC > 30, startingLine: 821, EndingLine: 861",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'LongParameterList']",33,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0,9,0,0,0,0,0,0,1,1,0,0,0,18,0,0,10,0,0,0,0,0,0,0
bytebuddy-1378,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.IntegerInlineAdvice.enter([int, Object, int, int, Object[], int, int, int, int, int])",Organic,"MLOC > 30, startingLine: 1004, EndingLine: 1047",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'LongParameterList']",36,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0,9,0,0,0,0,0,0,1,1,0,0,0,18,0,0,10,0,0,0,0,0,0,0
bytebuddy-1385,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.LongInlineAdvice.enter([long, Object, long, long, Object[], long, long, long, long, long])",Organic,"MLOC > 30, startingLine: 1190, EndingLine: 1230",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'LongParameterList']",33,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0,9,0,0,0,0,0,0,1,1,0,0,0,18,0,0,10,0,0,0,0,0,0,0
bytebuddy-1392,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.FloatInlineAdvice.enter([float, Object, float, float, Object[], float, float, float, float, float])",Organic,"MLOC > 30, startingLine: 1373, EndingLine: 1413",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'LongParameterList']",33,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0,9,0,0,0,0,0,0,1,1,0,0,0,18,0,0,10,0,0,0,0,0,0,0
bytebuddy-1399,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.DoubleInlineAdvice.enter([double, Object, double, double, Object[], double, double, double, double, double])",Organic,"MLOC > 30, startingLine: 1556, EndingLine: 1596",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'LongParameterList']",33,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0,9,0,0,0,0,0,0,1,1,0,0,0,18,0,0,10,0,0,0,0,0,0,0
bytebuddy-1406,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.ReferenceInlineAdvice.enter([Object, Object, Object, Object, Object[], Object, Object, Object, Object, String])",Organic,"MLOC > 30, startingLine: 1733, EndingLine: 1773",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'LongParameterList']",33,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0,9,0,0,0,0,0,0,1,1,0,0,0,18,0,0,10,0,0,0,0,0,0,0
bytebuddy-1430,LongMethod,bytebuddy,net.bytebuddy.asm.AdviceSkipOnNonDefaultValueTest.data,Organic,"MLOC > 30, startingLine: 21, EndingLine: 105",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bytebuddy-1568,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderInitializationStrategySelfInjectionDispatcherTest.setUp,Organic,"MLOC > 30, startingLine: 61, EndingLine: 98",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'MessageChain', 'DispersedCoupling']",40,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.7777777910232544,9,6,0,0,0,0,0,0,4,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0
bytebuddy-1587,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderRedefinitionStrategyResubmissionStrategyTest.testRetransformationNonModifiable,Organic,"MLOC > 30, startingLine: 182, EndingLine: 223",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'MessageChain']",43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9090909361839294,11,1,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
bytebuddy-1592,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderRedefinitionStrategyResubmissionStrategyTest.testNoRetransformation,Organic,"MLOC > 30, startingLine: 271, EndingLine: 306",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'MessageChain']",35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9090909361839294,11,1,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
bytebuddy-1594,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderRedefinitionStrategyResubmissionStrategyTest.testRetransformationNonAlive,Organic,"MLOC > 30, startingLine: 308, EndingLine: 344",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'MessageChain']",36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9090909361839294,11,1,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
bytebuddy-1605,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderRedefinitionStrategyResubmissionStrategyTest.testRetransformationAlreadyLoaded,Organic,"MLOC > 30, startingLine: 486, EndingLine: 525",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'MessageChain']",40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9090909361839294,11,1,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
bytebuddy-1610,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderRedefinitionStrategyResubmissionStrategyTest.testRetransformationNonMatchedError,Organic,"MLOC > 30, startingLine: 571, EndingLine: 611",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'MessageChain']",41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9090909361839294,11,1,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
bytebuddy-1967,LongMethod,bytebuddy,net.bytebuddy.utility.visitor.ExceptionTableSensitiveMethodVisitorTest.data,Organic,"MLOC > 30, startingLine: 24, EndingLine: 43",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-1992,LongMethod,bytebuddy,net.bytebuddy.dynamic.AbstractDynamicTypeBuilderTest.testPreparedMethod,Organic,"MLOC > 30, startingLine: 306, EndingLine: 331",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'MessageChain']",35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8571428656578064,7,1,0,0,0,0,0,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
bytebuddy-1994,LongMethod,bytebuddy,net.bytebuddy.dynamic.AbstractDynamicTypeBuilderTest.testWriterHint,Organic,"MLOC > 30, startingLine: 333, EndingLine: 378",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'MessageChain']",38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7142857313156128,7,1,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
bytebuddy-2072,LongMethod,bytebuddy,net.bytebuddy.dynamic.NexusTest.testNexusAccessorNonActive,Organic,"MLOC > 30, startingLine: 61, EndingLine: 94",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'MessageChain']",40,1,40,0,0,0,1,1,1,0,0,0,0,0,0,0,1.0,2,1,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
bytebuddy-2074,LongMethod,bytebuddy,net.bytebuddy.dynamic.NexusTest.testNexusAccessorClassLoaderBoundary,Organic,"MLOC > 30, startingLine: 96, EndingLine: 129",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'MessageChain']",40,1,40,0,0,0,1,1,1,0,0,0,0,0,0,0,1.0,2,1,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
bytebuddy-2076,LongMethod,bytebuddy,net.bytebuddy.dynamic.NexusTest.testNexusAccessorClassLoaderNoResource,Organic,"MLOC > 30, startingLine: 131, EndingLine: 164",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'MessageChain']",40,1,40,0,0,0,1,1,1,0,0,0,0,0,0,0,1.0,2,1,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
bytebuddy-2158,LongMethod,bytebuddy,net.bytebuddy.dynamic.scaffold.inline.AbstractDynamicTypeBuilderForInliningTest.testGenericType,Organic,"MLOC > 30, startingLine: 142, EndingLine: 209",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'MessageChain']",83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.875,8,1,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
bytebuddy-2163,LongMethod,bytebuddy,net.bytebuddy.dynamic.scaffold.inline.AbstractDynamicTypeBuilderForInliningTest.testVisibilityBridge,Organic,"MLOC > 30, startingLine: 265, EndingLine: 297",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'MessageChain']",36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,3,1,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
bytebuddy-2170,LongMethod,bytebuddy,net.bytebuddy.dynamic.scaffold.inline.AbstractDynamicTypeBuilderForInliningTest.testReaderHint,Organic,"MLOC > 30, startingLine: 366, EndingLine: 407",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'MessageChain']",35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.625,8,1,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
bytebuddy-2974,LongMethod,bytebuddy,net.bytebuddy.implementation.MethodDelegationConstructionTest.data,Organic,"MLOC > 30, startingLine: 78, EndingLine: 92",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
bytebuddy-2989,LongMethod,bytebuddy,net.bytebuddy.implementation.HashCodeMethodTest.data,Organic,"MLOC > 30, startingLine: 23, EndingLine: 78",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
bytebuddy-3008,LongMethod,bytebuddy,net.bytebuddy.implementation.FieldAccessorTest.data,Organic,"MLOC > 30, startingLine: 98, EndingLine: 138",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
bytebuddy-3102,LongMethod,bytebuddy,net.bytebuddy.implementation.bytecode.assign.primitive.PrimitiveWideningDelegateNontrivialTest.data,Organic,"MLOC > 30, startingLine: 58, EndingLine: 77",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-3127,LongMethod,bytebuddy,net.bytebuddy.implementation.bytecode.assign.primitive.PrimitiveWideningDelegateIllegalTest.data,Organic,"MLOC > 30, startingLine: 48, EndingLine: 88",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-3129,LongMethod,bytebuddy,net.bytebuddy.implementation.bytecode.assign.primitive.PrimitiveTypeAwareAssignerPrimitiveTest.data,Organic,"MLOC > 30, startingLine: 50, EndingLine: 125",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-3322,LongMethod,bytebuddy,net.bytebuddy.implementation.bind.ArgumentTypeResolverPrimitiveTest.data,Organic,"MLOC > 30, startingLine: 37, EndingLine: 69",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-3352,LongMethod,bytebuddy,net.bytebuddy.implementation.bind.annotation.AllArgumentsBinderTest.testLegalSlackBinding,Organic,"MLOC > 30, startingLine: 118, EndingLine: 150",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7333333492279053,15,1,0,0,0,0,0,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
bytebuddy-3561,LongMethod,bytebuddy,net.bytebuddy.implementation.MethodDelegationTest.data,Organic,"MLOC > 30, startingLine: 80, EndingLine: 94",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
bytebuddy-3777,LongMethod,bytebuddy,net.bytebuddy.implementation.ToStringMethodTest.data,Organic,"MLOC > 30, startingLine: 24, EndingLine: 57",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bytebuddy-3876,LongMethod,bytebuddy,net.bytebuddy.matcher.AbstractElementMatcherTest.testStringRepresentation,Organic,"MLOC > 30, startingLine: 29, EndingLine: 56",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'MessageChain']",31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,19,0,0,0,0,0,0,4,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0
bytebuddy-4096,LongMethod,bytebuddy,net.bytebuddy.description.annotation.AnnotationDescription.AnnotationInvocationHandler.asWrapper([Class<?>]),Organic,"MLOC > 30, startingLine: 211, EndingLine: 238",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,17,0,0,0,0,0,0,1,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0
bytebuddy-4240,LongMethod,bytebuddy,net.bytebuddy.description.type.TypeDescription.AbstractBase.isAnnotationValue([Object]),Organic,"MLOC > 30, startingLine: 6617, EndingLine: 6659",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800000011920929,5,11,0,0,0,0,0,0,2,5,0,0,0,3,0,0,1,0,0,0,0,0,0,0
bytebuddy-4244,LongMethod,bytebuddy,net.bytebuddy.description.type.TypeDescription.AbstractBase.asBoxed,Organic,"MLOC > 30, startingLine: 6876, EndingLine: 6897",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2,17,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-4245,LongMethod,bytebuddy,net.bytebuddy.description.type.TypeDescription.AbstractBase.asUnboxed,Organic,"MLOC > 30, startingLine: 6899, EndingLine: 6920",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2,17,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-4396,LongMethod,bytebuddy,net.bytebuddy.asm.Advice.OffsetMapping.ForOrigin.parse([String]),Organic,"MLOC > 30, startingLine: 2337, EndingLine: 2382",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],34,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0.0,0,13,0,0,0,0,0,0,2,4,0,0,0,18,0,0,1,0,0,0,0,0,0,0
bytebuddy-4711,LongMethod,bytebuddy,"net.bytebuddy.pool.TypePool.Default.LazyTypeDescription.LazyMethodDescription.LazyMethodDescription([String, int, String, String, GenericTypeToken.Resolution.ForMethod, String[], Map<Integer,Map<String,List<AnnotationToken>>>, Map<Integer,Map<Integer,Map<String,List<AnnotationToken>>>>, Map<String,List<AnnotationToken>>, Map<Integer,Map<String,List<AnnotationToken>>>, Map<Integer,Map<String,List<AnnotationToken>>>, Map<String,List<AnnotationToken>>, List<AnnotationToken>, Map<Integer,List<AnnotationToken>>, List<MethodToken.ParameterToken>, AnnotationValue<?,?>])",Organic,"MLOC > 30, startingLine: 6290, EndingLine: 6371",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'LongParameterList']",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,7,0,0,0,0,0,0,3,2,0,0,0,42,0,0,16,0,0,0,0,0,0,0
bytebuddy-4748,LongMethod,bytebuddy,"net.bytebuddy.agent.builder.AgentBuilder.LambdaInstrumentationStrategy.MetaFactoryRedirection.wrap([TypeDescription, MethodDescription, MethodVisitor, Implementation.Context, TypePool, int, int])",Organic,"MLOC > 30, startingLine: 7116, EndingLine: 7256",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'LongParameterList']",134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,2,0,0,0,0,11,0,0,7,0,0,0,0,0,0,0
bytebuddy-4750,LongMethod,bytebuddy,"net.bytebuddy.agent.builder.AgentBuilder.LambdaInstrumentationStrategy.AlternativeMetaFactoryRedirection.wrap([TypeDescription, MethodDescription, MethodVisitor, Implementation.Context, TypePool, int, int])",Organic,"MLOC > 30, startingLine: 7322, EndingLine: 7554",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'LongParameterList']",226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,2,0,0,0,0,17,0,0,7,0,0,0,0,0,0,0
bytebuddy-4922,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilder.Default.ExecutingTransformer.Factory.CreationAction.run,Organic,"MLOC > 30, startingLine: 9696, EndingLine: 9735",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'MessageChain']",34,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6875,16,2,0,0,0,0,0,0,9,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
bytebuddy-4976,LongMethod,bytebuddy,net.bytebuddy.utility.visitor.StackAwareMethodVisitor.visitInsn([int]),Organic,"MLOC > 30, startingLine: 180, EndingLine: 223",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],42,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.5,2,23,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
bytebuddy-5089,LongMethod,bytebuddy,"net.bytebuddy.dynamic.scaffold.TypeWriter.Default.ValidatingClassVisitor.visitField([int, String, String, String, Object])",Organic,"MLOC > 30, startingLine: 1819, EndingLine: 1886",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'LongParameterList']",61,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1.0,1,21,0,0,0,0,0,0,1,4,0,0,0,13,0,0,5,0,0,0,0,0,0,0
bytebuddy-5257,LongMethod,bytebuddy,net.bytebuddy.dynamic.loading.ClassInjector.UsingReflection.Dispatcher.Direct.make,Organic,"MLOC > 30, startingLine: 426, EndingLine: 464",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],36,0,72,2,0,0,2,0,1,0,0,0,0,2,2,0,0.0,0,3,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0
bytebuddy-5355,LongMethod,bytebuddy,"net.bytebuddy.dynamic.DynamicType.Default.inject([File, File])",Organic,"MLOC > 30, startingLine: 4098, EndingLine: 4145",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,['LongMethod'],34,2,34,0,0,1,2,2,1,0,0,0,0,1,1,0,1.0,2,8,0,0,0,0,0,0,2,3,0,0,0,19,0,0,2,0,0,0,0,0,0,0
bytebuddy-5606,LongMethod,bytebuddy,"net.bytebuddy.implementation.ToStringMethod.Appender.apply([MethodVisitor, Context, MethodDescription])",Organic,"MLOC > 30, startingLine: 271, EndingLine: 304",7925f5120e89af8acf3d1dc7606b7f69e4ca6858,"['LongMethod', 'MessageChain', 'DispersedCoupling']",31,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.9333333373069763,15,7,0,0,0,0,0,0,4,2,0,0,0,17,0,0,3,0,0,0,0,0,0,0
